UniProt	Protein	Gene	Description	Infected_8h_1	Infected_8h_2	Infected_8h_3	Infected_8h_4	Infected_8h_5	Mock_8h_1	Mock_8h_2	Mock_8h_3	Mock_8h_4	Mock_8h_5	Infected_16h_1	Infected_16h_2	Infected_16h_3	Infected_16h_4	Infected_16h_5	Mock_16h_1	Mock_16h_2	Mock_16h_3	Mock_16h_4	Mock_16h_5	Infected_24h_1	Infected_24h_2	Infected_24h_3	Infected_24h_4	Infected_24h_5	Mock_24h_1	Mock_24h_2	Mock_24h_3	Mock_24h_4	Mock_24h_5
Q9P0R6	GSKIP_HUMAN	GSKIP	GSK3B-interacting protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P0V3	SH3B4_HUMAN	SH3BP4	SH3 domain-binding protein 4	34845436.0	0.0	0.0	25722138.0	0.0	0.0	17680870.0	0.0	0.0	0.0	18161732.0	0.0	35097812.0	0.0	26382540.0	20511904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23564262.0	0.0	0.0	15852974.0	0.0	0.0	20438066.0
Q9P0V9	SEP10_HUMAN	SEPTIN10	Septin-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19358718.0	0.0	0.0	0.0	0.0	0.0	0.0	17867500.0	0.0	0.0	18909562.0	0.0	0.0	0.0	22033034.0	0.0	0.0	28495076.0
Q9P1F3	ABRAL_HUMAN	ABRACL	Costars family protein ABRACL	86704032.0	0.0	0.0	98656520.0	60274788.0	57005456.0	73662512.0	59166380.0	51647440.0	87651688.0	48368644.0	53801096.0	42899144.0	0.0	80152376.0	62261408.0	57078036.0	0.0	49235824.0	59328488.0	0.0	32823974.0	46409372.0	0.0	73566704.0	88913304.0	71949624.0	63052932.0	62676640.0	67532024.0
Q9P1Z0	ZBTB4_HUMAN	ZBTB4	Zinc finger and BTB domain-containing protein 4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P1Z2	CACO1_HUMAN	CALCOCO1	Calcium-binding and coiled-coil domain-containing protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P212	PLCE1_HUMAN	PLCE1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P227	RHG23_HUMAN	ARHGAP23	Rho GTPase-activating protein 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P253	VPS18_HUMAN	VPS18	Vacuolar protein sorting-associated protein 18 homolog	0.0	0.0	0.0	13091638.0	0.0	19084052.0	18990546.0	18380766.0	0.0	0.0	0.0	13608927.0	13531336.0	22429944.0	24968064.0	14212406.0	10867763.0	15533860.0	9718478.0	13674568.0	10307315.0	14845121.0	17362494.0	12203681.0	16882912.0	20605164.0	12262008.0	18261820.0	15034028.0	18342976.0
Q9P258	RCC2_HUMAN	RCC2	Protein RCC2	25143514.0	57319576.0	27867800.0	56311108.0	0.0	67290952.0	48289556.0	48578924.0	63295564.0	65222740.0	51022692.0	40076564.0	77616056.0	75890936.0	70460960.0	55349804.0	0.0	64734536.0	39071452.0	55150356.0	60980544.0	60838032.0	83425872.0	61859684.0	74360944.0	57785468.0	61397640.0	69150752.0	62309320.0	45308288.0
Q9P260	RELCH_HUMAN	RELCH	RAB11-binding protein RELCH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P265	DIP2B_HUMAN	DIP2B	Disco-interacting protein 2 homolog B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P266	JCAD_HUMAN	JCAD	Junctional cadherin 5-associated protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P270	SLAI2_HUMAN	SLAIN2	SLAIN motif-containing protein 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P287	BCCIP_HUMAN	BCCIP	BRCA2 and CDKN1A-interacting protein	0.0	37408168.0	0.0	30973290.0	0.0	44840212.0	33823060.0	0.0	0.0	19067996.0	0.0	36576452.0	0.0	42776136.0	0.0	39363436.0	0.0	0.0	0.0	23867184.0	0.0	18615364.0	35500092.0	33373402.0	29857800.0	19268684.0	31110858.0	24118894.0	26533690.0	24188348.0
Q9P291	ARMX1_HUMAN	ARMCX1	Armadillo repeat-containing X-linked protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P299	COPZ2_HUMAN	COPZ2	Coatomer subunit zeta-2	0.0	0.0	24292508.0	0.0	38271352.0	0.0	51063276.0	0.0	0.0	43062496.0	0.0	0.0	0.0	0.0	49766688.0	45851784.0	0.0	0.0	47757688.0	0.0	0.0	0.0	0.0	0.0	63667468.0	33474684.0	55046980.0	0.0	0.0	59368440.0
Q9P2B4	CT2NL_HUMAN	CTTNBP2NL	CTTNBP2 N-terminal-like protein	0.0	27380646.0	29029044.0	0.0	0.0	0.0	0.0	0.0	0.0	30528926.0	19536104.0	0.0	0.0	0.0	14215316.0	0.0	17114632.0	0.0	0.0	0.0	0.0	20754836.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P2D3	HTR5B_HUMAN	HEATR5B	HEAT repeat-containing protein 5B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	746237890.0	617467140.0	633248320.0	550449660.0	722307780.0	602374910.0	592492480.0	587318460.0	580691900.0	583498050.0	477754112.0	688756930.0	622245890.0	465240960.0	427799008.0	619060540.0	608944510.0	636022270.0	583340740.0	528873152.0	418565792.0	549858180.0	539468420.0	549504260.0	375670784.0	543910020.0	495447808.0	508306496.0	504783840.0	478532096.0
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	0.0	0.0	0.0	0.0	24712646.0	0.0	28805696.0	0.0	0.0	0.0	0.0	32733364.0	0.0	22295300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16975598.0	0.0	0.0	18344804.0	23063188.0	16699555.0	0.0	22229568.0	20778814.0
Q9P2J3	KLHL9_HUMAN	KLHL9	Kelch-like protein 9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	71863408.0	95201032.0	73481200.0	126207824.0	95027696.0	121469640.0	78498376.0	95903776.0	108793592.0	115539688.0	102731768.0	77366792.0	109382344.0	129413416.0	130124224.0	113700408.0	101919984.0	110834632.0	113426264.0	133051008.0	114979888.0	126333000.0	115658112.0	122336152.0	143205408.0	127254280.0	142187392.0	125252568.0	123998288.0	156334272.0
Q9P2K3	RCOR3_HUMAN	RCOR3	REST corepressor 3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P2K6	KLH42_HUMAN	KLHL42	Kelch-like protein 42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P2K8	E2AK4_HUMAN	EIF2AK4	eIF-2-alpha kinase GCN2	0.0	0.0	0.0	0.0	0.0	22169488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14829136.0	0.0	0.0	0.0	0.0	0.0	16659976.0	18558682.0	0.0	23424272.0	9126990.0	19099924.0	18777188.0
Q9P2N2	RHG28_HUMAN	ARHGAP28	Rho GTPase-activating protein 28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P2N5	RBM27_HUMAN	RBM27	RNA-binding protein 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P2P6	STAR9_HUMAN	STARD9	StAR-related lipid transfer protein 9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	0.0	49612064.0	33168434.0	64727776.0	21456150.0	57968924.0	62943112.0	56419336.0	55698528.0	69089456.0	49070444.0	67175112.0	70317864.0	53943256.0	54548168.0	70587488.0	35590468.0	84344632.0	46750732.0	60302304.0	48218112.0	48775344.0	55842564.0	56196100.0	65001868.0	49565744.0	65040916.0	82103240.0	58357452.0	49626964.0
Q9P2R6	RERE_HUMAN	RERE	Arginine-glutamic acid dipeptide repeats protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	47788748.0	56293640.0	0.0	54643280.0	43851664.0	57857264.0	45985452.0	51602548.0	45713464.0	51640848.0	81469416.0	67774280.0	59872940.0	66266592.0	64125224.0	39315092.0	54810740.0	36844112.0	57827376.0	49576032.0	59476988.0	50411848.0	60964436.0	54786344.0	50870216.0	48174316.0	47397320.0	45245368.0	41405584.0	56954804.0
Q9P2S2	NRX2A_HUMAN	NRXN2	Neurexin-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	38510480.0	0.0	47089332.0	37572308.0	30610962.0	31889444.0	0.0	44368336.0	0.0	40316364.0	0.0	37181028.0	0.0	43636892.0	0.0	51627296.0	33017570.0	39429484.0	47229648.0	33158990.0	40770720.0	42514540.0	36951612.0	40045196.0	30159170.0	35510144.0	38638400.0	43903656.0	43881688.0	38278096.0
Q9P2X3	IMPCT_HUMAN	IMPACT	Protein IMPACT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	76658264.0	84635312.0	79221304.0	79183896.0	63761508.0	91626400.0	77712840.0	73421944.0	79661768.0	102573640.0	71059024.0	51089880.0	48990512.0	43683416.0	141663840.0	67047516.0	65400756.0	57899844.0	59624396.0	63030504.0	86417664.0	93553344.0	82854400.0	74511720.0	56122536.0	96414184.0	99301448.0	74496968.0	66382556.0	95186032.0
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17491344.0	37499712.0	0.0	0.0	0.0	23175706.0	0.0	0.0	18463284.0	0.0	0.0	0.0
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	34078384.0	28870288.0	23363626.0	27593686.0	23972364.0	19638904.0	45743744.0	26622414.0	27883512.0	43034752.0	28125668.0	25561992.0	34868996.0	43682112.0	43323352.0	26880536.0	22561692.0	38482020.0	22595872.0	33637276.0	52383552.0	28228530.0	22195708.0	31914674.0	29357186.0	31098484.0	26285144.0	37992088.0	36478124.0	29994492.0
Q9UBD5	ORC3_HUMAN	ORC3	Origin recognition complex subunit 3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	140369984.0	107299208.0	111936176.0	167208512.0	76353744.0	66724836.0	96124416.0	97332112.0	113399216.0	105176496.0	152447856.0	101968392.0	113405048.0	139360464.0	120915864.0	94801584.0	48994532.0	129639400.0	77737504.0	126189600.0	147742272.0	118013384.0	124668160.0	164249152.0	166912928.0	136884512.0	115132560.0	106772336.0	128679720.0	145955520.0
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	18117534.0	0.0	0.0	0.0	0.0	25522172.0	28389478.0	0.0	18025364.0	27746382.0	0.0	27852438.0	31993244.0	19511138.0	28506946.0	27392684.0	20396982.0	19362560.0	20647578.0	32725810.0	28994802.0	34097696.0	28984798.0	20043182.0	43204732.0	25515306.0	31831428.0	28731308.0	23713696.0	20720118.0
Q9UBF6	RBX2_HUMAN	RNF7	RING-box protein 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBF8	PI4KB_HUMAN	PI4KB	Phosphatidylinositol 4-kinase beta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBG0	MRC2_HUMAN	MRC2	C-type mannose receptor 2	0.0	0.0	0.0	36420048.0	0.0	0.0	0.0	14230408.0	0.0	25214596.0	27129904.0	25631720.0	29374820.0	0.0	22472720.0	30122872.0	36474780.0	24884640.0	0.0	25505824.0	0.0	0.0	25699416.0	24929028.0	0.0	22346830.0	25978210.0	25557590.0	23084572.0	33089800.0
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29336400.0	0.0	0.0	31533528.0	0.0	0.0	0.0	31437128.0	0.0	0.0	0.0
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	0.0	0.0	28818278.0	0.0	0.0	0.0	0.0	0.0	0.0	25147296.0	0.0	0.0	0.0	23681110.0	0.0	0.0	0.0	0.0	25588998.0	0.0	0.0	0.0	0.0	0.0	0.0	35131424.0	0.0	0.0	0.0	0.0
Q9UBK7	RBL2A_HUMAN	RABL2A	Rab-like protein 2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBK8	MTRR_HUMAN	MTRR	Methionine synthase reductase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBL3	ASH2L_HUMAN	ASH2L	Set1/Ash2 histone methyltransferase complex subunit ASH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBN6	TR10D_HUMAN	TNFRSF10D	Tumor necrosis factor receptor superfamily member 10D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBP4	DKK3_HUMAN	DKK3	Dickkopf-related protein 3	0.0	0.0	35362340.0	0.0	0.0	0.0	0.0	37888052.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBP6	TRMB_HUMAN	METTL1	tRNA (guanine-N(7)-)-methyltransferase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBP9	GULP1_HUMAN	GULP1	PTB domain-containing engulfment adapter protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	131955728.0	217499472.0	198558816.0	194799568.0	135449248.0	208255792.0	146424144.0	218649408.0	211302032.0	218033824.0	211249072.0	211208976.0	221147280.0	230307120.0	213990208.0	175768352.0	189631024.0	206346768.0	233239648.0	220352912.0	233398640.0	269896736.0	228966176.0	253028112.0	233246576.0	250061376.0	267824224.0	231770112.0	263167568.0	250184800.0
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	54936620.0	91809792.0	95294440.0	92174912.0	140965008.0	114734240.0	84945664.0	83270104.0	79164912.0	80531464.0	74850520.0	98270296.0	96265456.0	72290576.0	93225592.0	89380176.0	75376392.0	71680616.0	79314720.0	63922240.0	66661328.0	96988080.0	86480416.0	57924240.0	91149344.0	79657232.0	81546152.0	82552168.0	53802196.0	56516608.0
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	63798732.0	132644800.0	101913360.0	68063408.0	58644048.0	101018800.0	90397016.0	103463240.0	82173688.0	103327888.0	48321060.0	102084672.0	91552912.0	132892128.0	124477600.0	81708432.0	97544240.0	72651264.0	129201640.0	117319688.0	101920704.0	122193536.0	99879448.0	98789808.0	102472680.0	147947728.0	92057184.0	104500808.0	103394672.0	90899656.0
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	0.0	59816316.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59338064.0	0.0	54374408.0	0.0	50284008.0	51847312.0	0.0	0.0	0.0	69338920.0	47581032.0	0.0	41743600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBS0	KS6B2_HUMAN	RPS6KB2	Ribosomal protein S6 kinase beta-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	121790384.0	122210064.0	141481856.0	61955416.0	114142384.0	76469312.0	99495424.0	127269040.0	93848656.0	132881664.0	88628160.0	78090800.0	51103984.0	93961688.0	62711908.0	87173648.0	102349328.0	68943272.0	100979152.0	85493632.0	66084948.0	84990096.0	69801064.0	45065480.0	45992864.0	90000048.0	98791704.0	87907488.0	86415464.0	71498496.0
Q9UBS8	RNF14_HUMAN	RNF14	E3 ubiquitin-protein ligase RNF14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30155472.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15670721.0	0.0	0.0	24816854.0	0.0	0.0	0.0	0.0	16776476.0	18834652.0	0.0	0.0	0.0
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	127846784.0	158380384.0	171919856.0	129239488.0	167017952.0	145887392.0	103102152.0	135665952.0	137645472.0	182828944.0	186320848.0	155633280.0	170910192.0	167828848.0	161347296.0	140193680.0	157124272.0	132704176.0	160903680.0	138298896.0	173743312.0	136880736.0	145578656.0	155449984.0	137197792.0	132082480.0	144486256.0	125068568.0	135819184.0	142660672.0
Q9UBU8	MO4L1_HUMAN	MORF4L1	Mortality factor 4-like protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19728708.0	0.0	0.0	0.0	0.0	18577532.0
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBV8	PEF1_HUMAN	PEF1	Peflin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50370228.0	0.0	58048556.0	41243080.0	0.0	0.0	0.0	0.0	0.0	80470056.0	54142396.0	0.0	0.0	0.0
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	0.0	51631228.0	37237040.0	66466820.0	39610212.0	65998060.0	0.0	47404616.0	58268976.0	63797152.0	70582728.0	37395928.0	73992616.0	74078056.0	41543132.0	64078296.0	46252512.0	72408560.0	50301688.0	50058356.0	65473648.0	58680016.0	60026016.0	68456664.0	60137236.0	72741256.0	68612456.0	59775428.0	64678288.0	74891848.0
Q9UDR5	AASS_HUMAN	AASS	Alpha-aminoadipic semialdehyde synthase, mitochondrial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UDT6	CLIP2_HUMAN	CLIP2	CAP-Gly domain-containing linker protein 2	90088832.0	93200560.0	80337840.0	74232616.0	78546472.0	72785624.0	86567200.0	76228680.0	79127272.0	97605280.0	56122900.0	70030256.0	67634168.0	73855160.0	54671068.0	65550288.0	69132752.0	71572896.0	69036280.0	70446560.0	74133784.0	73626848.0	72397408.0	78762728.0	54210012.0	58452632.0	57770648.0	70129992.0	52852256.0	73559112.0
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	33390582.0	50313456.0	30137722.0	42328632.0	39181172.0	28750622.0	37288748.0	26230734.0	35477920.0	35855428.0	15642893.0	36986544.0	38532164.0	16612080.0	0.0	32574482.0	32714168.0	21959848.0	31518222.0	27370208.0	30895180.0	26749000.0	28479482.0	49855556.0	39250772.0	29979310.0	26639600.0	31454222.0	25281634.0	26548530.0
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	29793374.0	0.0	41815540.0	43456720.0	36857532.0	0.0	38316772.0	0.0	0.0	0.0	0.0	0.0	0.0	40667056.0	0.0	0.0	23834008.0	29356888.0	0.0	41097264.0	36172008.0	38545968.0	42174868.0	31587776.0	0.0	54362704.0	45670968.0	41009612.0	50171288.0	39646312.0
Q9UDY8	MALT1_HUMAN	MALT1	Mucosa-associated lymphoid tissue lymphoma translocation protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UET6	TRM7_HUMAN	FTSJ1	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
