UniProt	Protein	Infected_8h_1	Infected_8h_2	Infected_8h_3	Infected_8h_4	Infected_8h_5	Mock_8h_1	Mock_8h_2	Mock_8h_3	Mock_8h_4	Mock_8h_5	Infected_16h_1	Infected_16h_2	Infected_16h_3	Infected_16h_4	Infected_16h_5	Mock_16h_1	Mock_16h_2	Mock_16h_3	Mock_16h_4	Mock_16h_5	Infected_24h_1	Infected_24h_2	Infected_24h_3	Infected_24h_4	Infected_24h_5	Mock_24h_1	Mock_24h_2	Mock_24h_3	Mock_24h_4	Mock_24h_5
Q9BY44	EIF2A_HUMAN	124847320.0	108851208.0	115080760.0	117413400.0	123549048.0	119249296.0	98707256.0	99475504.0	112371384.0	110607272.0	120475120.0	126434952.0	138130304.0	115805768.0	127380632.0	128024640.0	102822432.0	149523216.0	119721704.0	136059664.0	108613400.0	134116632.0	90064392.0	128502144.0	107368640.0	114942016.0	131254608.0	121883800.0	128442552.0	124110040.0
Q9BY67	CADM1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BY77	PDIP3_HUMAN	70245560.0	75920216.0	87034896.0	66083944.0	89969952.0	67674056.0	32882610.0	82551976.0	60805700.0	90343384.0	0.0	60308152.0	0.0	0.0	0.0	0.0	79498888.0	0.0	0.0	60572268.0	0.0	62939156.0	0.0	67745712.0	81886464.0	67084976.0	80497832.0	80674744.0	91104472.0	72205016.0
Q9BYB4	GNB1L_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BYC2	SCOT2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BYD1	RM13_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BYD3	RM04_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BYD6	RM01_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13742464.0	12862112.0	20462650.0	18081320.0	23292280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BYG3	MK67I_HUMAN	40721384.0	31974724.0	0.0	15463941.0	0.0	42645156.0	0.0	40894468.0	40928840.0	35376912.0	0.0	0.0	44828736.0	27863464.0	13230670.0	46792496.0	38908820.0	35402136.0	0.0	0.0	0.0	29131676.0	29048584.0	30540386.0	38843936.0	0.0	33061878.0	39399408.0	43616944.0	34993200.0
Q9BYJ9	YTHD1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9916782.0	0.0	27435240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BYM8	HOIL1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BYN0	SRXN1_HUMAN	0.0	72300736.0	60858340.0	0.0	0.0	0.0	65039196.0	50463012.0	38649948.0	46262340.0	0.0	84829872.0	0.0	0.0	37572700.0	48989996.0	0.0	41560592.0	0.0	46596812.0	0.0	0.0	51194236.0	53500216.0	65489736.0	62992864.0	61017160.0	54295836.0	52088696.0	56920376.0
Q9BYT8	NEUL_HUMAN	47049488.0	56976252.0	45134008.0	63884504.0	49802640.0	53521508.0	48166072.0	46670164.0	71304616.0	86142456.0	81132976.0	80713184.0	61225064.0	76981504.0	78331912.0	81189784.0	82589176.0	70319368.0	63398544.0	69554112.0	48088956.0	53290252.0	43465908.0	46128460.0	54834756.0	56124448.0	64308556.0	63310400.0	54652824.0	54119012.0
Q9BYV8	CEP41_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BYW2	SETD2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BYX2	TBD2A_HUMAN	0.0	20867466.0	0.0	15524327.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18302852.0	10410169.0	17183948.0	0.0	13209611.0	0.0	0.0	0.0	0.0	476323.4	2521612.5	0.0	0.0	0.0	0.0	0.0	15150146.0	11593391.0	0.0
Q9BYX7	ACTBM_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZ23	PANK2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZ95	NSD3_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZD4	NUF2_HUMAN	8386414.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9071912.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZE1	RM37_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZE2	PUS3_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZE4	GTPB4_HUMAN	35525100.0	36673448.0	43069964.0	34027084.0	30202670.0	35126780.0	48820260.0	59895768.0	49487536.0	33622700.0	21164918.0	52947904.0	61129924.0	28813084.0	0.0	55508308.0	48909404.0	45607436.0	40251432.0	51832852.0	32770772.0	40916464.0	39722548.0	40936496.0	0.0	56092464.0	23599764.0	33004276.0	34355280.0	45682164.0
Q9BZE9	ASPC1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26852056.0	0.0	0.0	0.0	24854024.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29651152.0	18012676.0	0.0	0.0	32632820.0	0.0	0.0	24665274.0	0.0
Q9BZF1	OSBL8_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZF3	OSBL6_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZF9	UACA_HUMAN	147462800.0	154005376.0	144401120.0	139153984.0	147605968.0	150150416.0	143706448.0	149532128.0	143615552.0	186891376.0	82481640.0	103251264.0	87579760.0	93435216.0	79166120.0	104254712.0	89054960.0	93751088.0	90374024.0	101358584.0	134607680.0	116039024.0	119637848.0	120697032.0	149810368.0	126694464.0	109634408.0	111813256.0	111437784.0	106537464.0
Q9BZG1	RAB34_HUMAN	0.0	0.0	23860574.0	19208216.0	0.0	0.0	0.0	24487624.0	22141046.0	0.0	36679248.0	0.0	42072176.0	36730660.0	24937736.0	0.0	0.0	41384288.0	23505878.0	33123764.0	0.0	24688094.0	21331038.0	20509670.0	0.0	23160588.0	21742940.0	38260792.0	0.0	27218294.0
Q9BZG8	DPH1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZH6	WDR11_HUMAN	9989870.0	20965116.0	30136596.0	0.0	0.0	13766981.0	0.0	18549970.0	21976706.0	0.0	28256706.0	16932758.0	21582012.0	21194170.0	0.0	32092114.0	10708590.0	20900652.0	18673370.0	14502504.0	8498222.0	0.0	11018537.0	11575019.0	0.0	14331058.0	0.0	18917410.0	20397390.0	20107702.0
Q9BZI7	REN3B_HUMAN	41785492.0	40046312.0	12765654.0	37260988.0	0.0	21331194.0	22924328.0	30427090.0	28834550.0	29443868.0	0.0	0.0	0.0	0.0	0.0	28510694.0	44470532.0	0.0	0.0	0.0	0.0	27751018.0	22988828.0	29969628.0	30241302.0	0.0	0.0	32034698.0	22728004.0	0.0
Q9BZJ0	CRNL1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZK3	NACP4_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZK7	TBL1R_HUMAN	57746940.0	61389788.0	54836816.0	61592776.0	67063760.0	51603480.0	71663040.0	85130520.0	47357248.0	0.0	62553764.0	78337784.0	77411232.0	74853672.0	74179360.0	77944768.0	31011100.0	73969936.0	68206328.0	71459352.0	41606276.0	75787784.0	48631120.0	69230344.0	82973816.0	81267176.0	71051600.0	77000440.0	68829704.0	58101672.0
Q9BZL1	UBL5_HUMAN	55195204.0	58721780.0	61334908.0	61514140.0	0.0	55064796.0	0.0	54888464.0	61969848.0	82809016.0	0.0	62146016.0	0.0	0.0	0.0	0.0	47577420.0	0.0	59141248.0	40754116.0	0.0	0.0	0.0	36521956.0	0.0	71099952.0	59119884.0	0.0	0.0	60157248.0
Q9BZL4	PP12C_HUMAN	32085538.0	0.0	40049500.0	30904860.0	34141112.0	0.0	39335568.0	30510230.0	28863790.0	39148136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20429700.0	0.0	42410536.0	33803524.0	41007484.0	0.0	33074406.0	34322856.0	36873136.0	23611554.0	25109906.0	32458368.0
Q9BZQ6	EDEM3_HUMAN	0.0	0.0	0.0	0.0	0.0	221998032.0	150100848.0	0.0	16082533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9BZQ8	NIBA1_HUMAN	70201816.0	65060760.0	77442808.0	65512760.0	73071368.0	62663212.0	65609224.0	64829224.0	68254080.0	76081392.0	72553008.0	60224172.0	59845960.0	73439552.0	81659248.0	72789664.0	86859128.0	75291824.0	75437496.0	70731664.0	57439060.0	71876280.0	55083380.0	65957524.0	67447456.0	80793000.0	74687080.0	72598696.0	71957832.0	76150960.0
Q9BZV1	UBXN6_HUMAN	0.0	0.0	15429194.0	10388896.0	0.0	0.0	10969401.0	0.0	0.0	0.0	0.0	0.0	0.0	19664208.0	0.0	0.0	0.0	0.0	0.0	0.0	10472868.0	0.0	0.0	0.0	0.0	0.0	21732482.0	19849906.0	32733372.0	0.0
Q9BZX2	UCK2_HUMAN	0.0	0.0	0.0	0.0	0.0	23404588.0	27514788.0	0.0	0.0	0.0	0.0	0.0	17390964.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25161700.0	0.0	0.0	0.0	0.0
Q9BZZ5	API5_HUMAN	161387104.0	128264888.0	166409184.0	138162352.0	157423632.0	168527024.0	110714088.0	126181928.0	142002016.0	119439456.0	161952896.0	169769600.0	215108720.0	170631888.0	215194528.0	169503552.0	110202440.0	186917104.0	121418912.0	189122432.0	139574480.0	178128272.0	130335208.0	177744256.0	152459632.0	150514256.0	186047200.0	168005264.0	173612240.0	141713872.0
Q9C000	NLRP1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C004	SPY4_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C005	DPY30_HUMAN	92575152.0	70957176.0	0.0	58773288.0	59933808.0	63160836.0	0.0	71443512.0	87887768.0	100158256.0	35644008.0	0.0	0.0	50905380.0	44389904.0	44737912.0	0.0	60978736.0	0.0	55426752.0	0.0	100084328.0	0.0	103743544.0	93183264.0	0.0	53735300.0	39217660.0	61423352.0	0.0
Q9C035	TRIM5_HUMAN	48494600.0	66122572.0	0.0	18926612.0	0.0	0.0	0.0	0.0	0.0	24298064.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C037	TRIM4_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C040	TRIM2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C0B0	UNK_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C0B1	FTO_HUMAN	35633592.0	45712840.0	53979384.0	54900260.0	49466408.0	135367472.0	0.0	37544040.0	47353412.0	0.0	54448540.0	34235316.0	40666664.0	47958800.0	49378832.0	0.0	0.0	30076430.0	45978952.0	0.0	29579910.0	30979742.0	44867588.0	36780784.0	32477342.0	23093552.0	0.0	44143708.0	32144414.0	0.0
Q9C0C2	TB182_HUMAN	208629264.0	160951888.0	169467984.0	129701248.0	201045264.0	174345184.0	217727728.0	208229376.0	185227136.0	215804960.0	109121808.0	93810136.0	113252552.0	122068336.0	126122552.0	171039376.0	171988752.0	156341824.0	147620016.0	124147456.0	153128320.0	151251344.0	181116672.0	179049328.0	164330784.0	173959904.0	202523744.0	180824512.0	176228768.0	180770640.0
Q9C0C9	UBE2O_HUMAN	17033954.0	47063096.0	26268380.0	0.0	0.0	23137598.0	67959272.0	41300684.0	0.0	46681384.0	53968156.0	22595878.0	0.0	59495828.0	43149688.0	94970912.0	67829568.0	36005868.0	51624952.0	78994376.0	13729728.0	40251244.0	57707264.0	0.0	66027212.0	64642400.0	40396872.0	61505668.0	45846752.0	57275696.0
Q9C0D3	ZY11B_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C0D5	TANC1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C0D9	EPT1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C0E2	XPO4_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17026216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19358454.0	0.0	11793646.0
Q9C0E8	LNP_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C0I1	MTMRC_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9C0J8	WDR33_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23100398.0	0.0	19199674.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18650748.0	0.0	0.0	0.0
Q9GZL7	WDR12_HUMAN	0.0	18906518.0	44285460.0	0.0	24293754.0	26149056.0	0.0	38046708.0	32691212.0	25223002.0	26541066.0	0.0	0.0	0.0	0.0	36463484.0	0.0	45964124.0	32124090.0	0.0	0.0	34153548.0	0.0	13459187.0	0.0	0.0	0.0	23859504.0	23841800.0	0.0
Q9GZM5	YIPF3_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZM8	NDEL1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZN1	ARP6_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZN8	ADSSP_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZP4	PITH1_HUMAN	24903168.0	0.0	0.0	0.0	0.0	19841636.0	0.0	21367242.0	0.0	0.0	22812650.0	29023566.0	0.0	0.0	28478852.0	0.0	0.0	26321532.0	0.0	24004048.0	0.0	0.0	43290112.0	0.0	42136964.0	0.0	0.0	0.0	0.0	0.0
Q9GZQ3	COMD5_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZR1	SENP6_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZR2	REXO4_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZR7	DDX24_HUMAN	0.0	0.0	20859832.0	0.0	0.0	16629839.0	13846562.0	0.0	10063927.0	20958790.0	0.0	14095599.0	61828228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21369428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14942597.0
Q9GZS1	RPA49_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZS3	SKI8_HUMAN	53954876.0	70901960.0	63743604.0	90511392.0	56525160.0	78734560.0	60426656.0	65996496.0	86242384.0	54241664.0	65294588.0	68303248.0	74736376.0	68652704.0	77763904.0	74396136.0	64974804.0	71839584.0	69551240.0	73360960.0	74431376.0	64529756.0	62534432.0	57203300.0	58203280.0	58730416.0	43153116.0	66134468.0	71684928.0	60849552.0
Q9GZT3	SLIRP_HUMAN	100657984.0	86280640.0	0.0	62794244.0	60089212.0	95255360.0	0.0	152813792.0	59162268.0	0.0	75422056.0	0.0	89905184.0	97187776.0	122553896.0	101062288.0	47589516.0	81876376.0	101195856.0	97321488.0	122052424.0	96569088.0	54548476.0	83224008.0	62185888.0	58463504.0	91985336.0	79915208.0	57784988.0	81654200.0
Q9GZT4	SRR_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21430284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16681003.0
Q9GZT8	NIF3L_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZT9	EGLN1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZU8	PIP30_HUMAN	49310324.0	84270664.0	56699760.0	51677332.0	60626032.0	51582644.0	76754512.0	72838960.0	75930064.0	66606992.0	52931228.0	35561268.0	49813172.0	40632596.0	41832012.0	37857704.0	47141304.0	52093828.0	46065344.0	41106528.0	44464712.0	36443584.0	51632440.0	39669732.0	69571792.0	81497376.0	47856316.0	42833664.0	86986128.0	44899832.0
Q9GZV4	IF5A2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZV5	WWTR1_HUMAN	0.0	0.0	58790856.0	0.0	0.0	0.0	0.0	83175808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZX9	TWSG1_HUMAN	32226974.0	24370766.0	30459696.0	39970504.0	0.0	36199952.0	48038884.0	31398416.0	28141894.0	32573422.0	22817730.0	26942552.0	0.0	25000084.0	0.0	31125854.0	24198944.0	23174220.0	42909012.0	20656014.0	56798148.0	41387220.0	0.0	65585504.0	26434350.0	0.0	58557548.0	25338942.0	25353628.0	37699052.0
Q9GZZ1	NAA50_HUMAN	107132624.0	105003232.0	118475776.0	100439960.0	98201240.0	111994344.0	102424128.0	86126480.0	75151400.0	88772832.0	110026032.0	86209952.0	78122056.0	109081088.0	0.0	128926072.0	56779888.0	130691160.0	127854080.0	70418352.0	113217416.0	91906120.0	45006976.0	90829032.0	98561128.0	142426560.0	121123976.0	112191240.0	85462624.0	103714864.0
Q9GZZ9	UBA5_HUMAN	31845402.0	54323756.0	51963152.0	30222796.0	52226392.0	65414888.0	37300964.0	45648228.0	42938880.0	48645876.0	38875904.0	36531556.0	42632680.0	32994070.0	49635764.0	46070088.0	48897040.0	43402692.0	34742548.0	36112900.0	49845620.0	46663828.0	51819388.0	35557044.0	34620432.0	30878850.0	27583614.0	47685200.0	50792396.0	45973188.0
Q9H000	MKRN2_HUMAN	70630520.0	17374748.0	36511960.0	31926188.0	0.0	50308948.0	37466324.0	59675284.0	28635376.0	32334568.0	0.0	0.0	30780362.0	51447364.0	30324396.0	0.0	30064678.0	0.0	31180856.0	0.0	19573036.0	12584480.0	30841278.0	0.0	13934746.0	0.0	40239248.0	47135372.0	29959422.0	41456060.0
Q9H008	LHPP_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9H009	NACA2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9H019	MFR1L_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9H074	PAIP1_HUMAN	74936848.0	88008472.0	48910548.0	90816064.0	45841184.0	65611284.0	78237112.0	79047352.0	85435664.0	78996472.0	75055296.0	56433156.0	61484884.0	74436464.0	0.0	90440608.0	93494784.0	88320600.0	90761816.0	87584400.0	42770712.0	49480324.0	46491672.0	41791560.0	51515748.0	83961856.0	81299928.0	82920808.0	80219480.0	78308080.0
Q9H078	CLPB_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9H089	LSG1_HUMAN	7047083.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9141724.0	0.0	8483229.0	0.0	12914653.0	0.0	14483009.0	0.0	12033525.0
